PAGEID,Location,Region,Quality,Time Rating,Technical Rating,Water Rating,Risk Rating,Min Time,Max Time,Hike,Permits,URL,Longest,Shuttle,Vehicle,Latitude,Longitude,Months,Jump,Min Rappels,Max Rappels
12692,Osogna (Lower),Leventina,4.7,II,4.0,C1,,,,,No,https://ropewiki.com/Osogna_(Lower),164.042,0 minutes,,46.314722222222,8.9911111111111,"['Jun', 'Jul', 'Aug', 'Sep']",0,11,11
12932,Turnigla,Vorderrhein,4.7,II,4.0,C2,,2.167 h,4.75 h,,Yes,https://ropewiki.com/Turnigla,98.425,0 minutes,,46.838888888889,9.3413888888889,"['Oct', 'Aug', 'Sep', 'Nov']",0,23,23
12636,Gries,Thun/Spiez,4.7,II,4.0,C3,R,2 h,4.033 h,,No,https://ropewiki.com/Gries,114.829,1.4 minutes,,46.548055555556,7.7591666666667,"['Nov', 'Dec']",0,0,0
12899,Sefi,Interlaken,4.7,III,4.0,C1,R,6 h,8 h,,No,https://ropewiki.com/Sefi,164.042,0 minutes,,46.539166666667,7.8463888888889,['Aug'],0,0,0
12647,Iragna (Lower),Leventina,4.6,II,4.0,C1,,1.5 h,7.467 h,,No,https://ropewiki.com/Iragna_(Lower),164.042,0.5 minutes,,46.328888888889,8.9636111111111,"['Jun', 'Jul', 'Aug', 'Sep']",0,7,7
12705,Pontirone (Lower),Leventina,4.6,I,4.0,C,,1.167 h,3 h,,Yes,https://ropewiki.com/Pontirone_(Lower),164.042,0.5 minutes,,46.387777777778,8.9880555555556,"['Jun', 'Jul', 'Aug', 'Sep']",0,20,20
12595,Boggera (Upper),Leventina,4.6,III,4.0,B,,5.5 h,10.533 h,,No,https://ropewiki.com/Boggera_(Upper),131.234,0.5 minutes,,46.301388888889,9.0080555555556,"['Jun', 'Jul', 'Aug', 'Sep']",0,35,35
12648,Iragna (Middle),Leventina,4.6,III,4.0,C1,,6.5 h,7.467 h,,No,https://ropewiki.com/Iragna_(Middle),164.042,0.5 minutes,,46.327777777778,8.9547222222222,"['Jul', 'Aug', 'Sep']",0,4,4
12612,Flem,Vorderrhein,4.6,II,4.0,C3,,2.417 h,6 h,,No,https://ropewiki.com/Flem,82.021,0 minutes,,46.862222222222,9.2516666666667,"['Oct', 'Nov']",0,0,0
12923,Trummelbach III,Interlaken,4.6,II,3.0,C,,3 h,4.333 h,,No,https://ropewiki.com/Trummelbach_III,65.617,0 minutes,,46.568611111111,7.955,"['Sep', 'Oct']",0,0,0
12662,Lodrino (Middle),Leventina,4.5,II,4.0,C2,R,2 h,5.633 h,,No,https://ropewiki.com/Lodrino_(Middle),196.85,0.5 minutes,,46.295,8.9666666666667,"['Aug', 'Sep']",0,45,45
12879,Rosenlaui (Lower),Meiringen,4.5,II,3.0,C1,,3 h,3.167 h,,Yes,https://ropewiki.com/Rosenlaui_(Lower),114.829,0 minutes,,46.675,8.1608333333333,['Nov'],0,0,0
12594,Boggera (Lower),Leventina,4.4,II,3.0,C,,2.5 h,10.533 h,,Yes,https://ropewiki.com/Boggera_(Lower),98.425,0.5 minutes,,46.301666666667,8.9963888888889,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,10,15
12629,Gondo,Oberwallis,4.4,II,3.0,C,,3 h,5 h,,No,https://ropewiki.com/Gondo,164.042,1.8 minutes,,46.189722222222,8.1416666666667,"['Jul', 'Aug', 'Sep', 'Jun', 'Oct']",0,7,7
12885,Sandbach,Interlaken,4.4,III,3.0,C,,4 h,5.167 h,,No,https://ropewiki.com/Sandbach,98.425,,,46.591111111111,8.0119444444444,"['Oct', 'Sep']",0,0,0
12604,Eau Froide,Vaud,4.3,III,4.0,C,,7 h,9.333 h,,No,https://ropewiki.com/Eau_Froide,147.638,0.5 minutes,,46.369166666667,6.9386111111111,"['May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12884,Salto,Maggia (Valle),4.3,III,4.0,C2,R,2 h,9.167 h,,No,https://ropewiki.com/Salto,213.255,0 minutes,,46.264166666667,8.7297222222222,"['Jun', 'Jul', 'Aug', 'Sep']",0,15,15
12643,Huribach,Schwyz,4.3,III,4.0,C2,,4 h,5 h,,No,https://ropewiki.com/Huribach,98.425,3 minutes,,46.968055555556,8.7736111111111,,0,0,0
12585,Corippo,Verzasca (Valle),4.3,II,4.0,C1,,3 h,4.833 h,,No,https://ropewiki.com/Corippo,164.042,0 minutes,,46.232222222222,8.8322222222222,,0,0,0
12933,Vorab,Vorderrhein,4.3,III,4.0,B,,6 h,7 h,,No,https://ropewiki.com/Vorab,164.042,0 minutes,,46.8625,9.1816666666667,,0,0,0
12696,Panaratobel,Sankt Gallen,4.3,III,4.0,C,R,5 h,,,No,https://ropewiki.com/Panaratobel,164.042,0 minutes,,46.910555555556,9.3719444444444,"['Aug', 'Sep', 'Oct', 'Nov']",0,0,0
12623,Gei,Maggia (Valle),4.2,II,4.0,C1,,2.5 h,3.7 h,,No,https://ropewiki.com/Gei,147.638,0 minutes,,46.231388888889,8.7488888888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,12,12
12631,Grande Inf.,Maggia (Valle),4.2,II,4.0,C1,,2.583 h,4 h,,No,https://ropewiki.com/Grande_Inf.,131.234,0 minutes,,46.221666666667,8.7591666666667,"['Jun', 'Jul', 'Aug', 'Sep']",0,10,10
12578,Chli Schliere,Obwalden,4.2,III,4.0,C1,,4 h,5.083 h,,No,https://ropewiki.com/Chli_Schliere,72.178,0 minutes,,46.944444444444,8.23,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12952,Zanaibach,Sankt Gallen,4.2,III,4.0,C2,R,2.75 h,6.667 h,,No,https://ropewiki.com/Zanaibach,147.638,0 minutes,,46.963333333333,9.4641666666667,"['Jul', 'Aug']",0,0,0
12710,Radeinbach,Sankt Gallen,4.2,III,4.0,C2,R,6 h,10.083 h,,No,https://ropewiki.com/Radeinbach,131.234,0 minutes,,46.927222222222,9.4497222222222,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12553,Aua dil Mer,Vorderrhein,4.6,IV,4.0,C2,R,7.583 h,10.333 h,,No,https://ropewiki.com/Aua_dil_Mer,180.446,0 minutes,,46.851388888889,9.0969444444444,"['Oct', 'Nov', 'Sep']",0,0,0
12659,Lawoi,Vorderrhein,4.6,IV,3.0,B,,8 h,10 h,,No,https://ropewiki.com/Lawoi,98.425,0 minutes,,46.881666666667,9.3616666666667,"['Aug', 'Sep', 'Oct']",0,0,0
12563,Bordione,Maggia (Valle),4.2,II,4.0,C1,R,3 h,4 h,,No,https://ropewiki.com/Bordione,196.85,0 minutes,,46.208611111111,8.6669444444444,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12561,Bignasco,Maggia (Valle),4.2,II,4.0,C,,3 h,5.083 h,,No,https://ropewiki.com/Bignasco,278.871,15 minutes,,46.331944444444,8.62,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12621,Gavirolas,Vorderrhein,4.4,III,4.0,C,,6 h,6.25 h,,No,https://ropewiki.com/Gavirolas,164.042,0 minutes,,46.843611111111,9.0716666666667,"['Sep', 'Oct', 'Nov']",0,0,0
12905,Soladino (Upper),Maggia (Valle),4.4,III,4.0,C2,R,5 h,10.617 h,,No,https://ropewiki.com/Soladino_(Upper),196.85,0 minutes,,46.281111111111,8.6202777777778,"['Jul', 'Aug', 'Sep', 'Oct']",0,25,25
12918,Tersolbach,Sankt Gallen,4.2,III,4.0,C,R,4 h,5 h,,No,https://ropewiki.com/Tersolbach,98.425,0 minutes,,46.926944444444,9.3997222222222,,0,0,0
12626,Giumaglio,Maggia (Valle),4.1,II,4.0,C,,3 h,4.583 h,,No,https://ropewiki.com/Giumaglio,131.234,0 minutes,,46.279722222222,8.6902777777778,"['Jun', 'Jul', 'Aug', 'Sep']",0,9,9
12669,Malvaglia (Lower),Leventina,4.1,II,4.0,C1,,2.75 h,3.25 h,,No,https://ropewiki.com/Malvaglia_(Lower),164.042,10 minutes,,46.41,8.9863888888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,10,10
12672,Massaschlucht,Oberwallis,4.1,IV,4.0,C,,6.667 h,11 h,,No,https://ropewiki.com/Massaschlucht,131.234,20 minutes,,46.360833333333,7.9972222222222,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12906,Sponde,Maggia (Valle),4.1,III,4.0,C,R,4 h,8.033 h,,No,https://ropewiki.com/Sponde,360.892,0.5 minutes,,46.301666666667,8.6427777777778,"['Jun', 'Jul', 'Aug', 'Sep']",0,14,14
12706,Pontirone (Upper),Leventina,4.1,III,4.0,C1,R,4.25 h,5.133 h,,No,https://ropewiki.com/Pontirone_(Upper),114.829,15 minutes,,46.384722222222,9.0038888888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12693,Osogna (Middle),Leventina,4.1,III,4.0,C,,,,,No,https://ropewiki.com/Osogna_(Middle),124.672,0 minutes,,46.316666666667,9.0097222222222,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12562,Bondasca,Engadin,4.1,II,4.0,C1,,3.583 h,4.417 h,,Closed,https://ropewiki.com/Bondasca,98.425,0.5 minutes,,46.331388888889,9.56,"['May', 'Jun', 'Jul']",0,15,15
12617,Fulbach,Thun/Spiez,4.6,IV,4.0,A,,9 h,14.917 h,,No,https://ropewiki.com/Fulbach,262.467,2.5 minutes,,46.465277777778,7.7008333333333,"['Aug', 'Sep']",0,0,0
27562,Iragna (Upper),Leventina,4.6,III,4.0,C2,,2 h,7.467 h,,No,https://ropewiki.com/Iragna_(Upper),131.234,0.5 minutes,,46.326666666667,8.9477777777778,"['Jun', 'Jul', 'Aug', 'Sep']",0,4,4
12681,Morge,Valais Central,4.3,II,3.0,C,,3 h,3.333 h,,No,https://ropewiki.com/Morge,65.617,10 minutes,,46.273888888889,7.3244444444444,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Mar', 'Apr', 'May']",0,0,0
12584,Combra,Leventina,4.0,II,3.0,C2,,2.75 h,3.417 h,,No,https://ropewiki.com/Combra,98.425,0 minutes,,46.419722222222,9.025,"['Jul', 'Aug', 'Sep']",0,3,9
12893,Schiltbach,Interlaken,4.4,III,4.0,C1,R,6.583 h,8 h,,No,https://ropewiki.com/Schiltbach,229.659,0 minutes,,46.548333333333,7.8769444444444,"['Sep', 'Oct', 'Nov']",0,0,0
12652,Kleine Melchaa,Obwalden,4.0,II,3.0,C,,2.583 h,3.333 h,,No,https://ropewiki.com/Kleine_Melchaa,98.425,0 minutes,,46.837777777778,8.1958333333333,"['May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12577,Chilentobel,Schwyz,4.0,II,3.0,C,,3.333 h,4 h,,No,https://ropewiki.com/Chilentobel,65.617,0 minutes,,47.098055555556,8.8388888888889,"['Jun', 'Jul', 'Aug']",0,0,0
12571,Censo,Leventina,3.9,III,4.0,C,,3.167 h,6.583 h,,No,https://ropewiki.com/Censo,196.85,0.5 minutes,,46.268333333333,9.0222222222222,"['Jun', 'Jul', 'Aug', 'Sep']",0,22,22
12888,Saufla (Upper),Bas Valais,4.3,III,4.0,B,,5 h,6 h,,No,https://ropewiki.com/Saufla_(Upper),196.85,0 minutes,,46.139722222222,6.8813888888889,,0,0,0
12880,Rosenlaui (Upper),Meiringen,4.1,III,3.0,B,,4 h,6.083 h,,No,https://ropewiki.com/Rosenlaui_(Upper),131.234,0 minutes,,46.668055555556,8.1597222222222,['Oct'],0,0,0
68078,Giétro (Main Branch),Bas Valais,5.0,IV,4.0,C3,X,,,,No,https://ropewiki.com/Gi%C3%A9tro_(Main_Branch),278.871,0 minutes,,46.001388888889,7.3672222222222,['Oct'],0,50,50
12618,Furbach,Glarus,4.0,II,4.0,C,,3.583 h,5.25 h,,No,https://ropewiki.com/Furbach,213.255,4.8 minutes,,46.885,8.99,"['Jul', 'Aug', 'Sep', 'Oct']",0,20,20
12551,Ambra (Lower),Leventina,3.9,III,4.0,C1,R,2.917 h,6.083 h,,Closed,https://ropewiki.com/Ambra_(Lower),196.85,0.5 minutes,,46.361944444444,8.9238888888889,"['May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,12,12
12611,Feschelbach,Oberwallis,3.9,II,4.0,C,,3 h,4.333 h,,No,https://ropewiki.com/Feschelbach,65.617,15 minutes,,46.313611111111,7.675,"['Aug', 'Sep', 'Oct']",0,0,0
12663,Lodrino (Upper),Leventina,3.9,III,4.0,C2,,3.217 h,7 h,,No,https://ropewiki.com/Lodrino_(Upper),147.638,20 minutes,,46.283888888889,8.9513888888889,"['Jul', 'Aug', 'Sep']",0,14,14
12714,Raspille,Valais Central,3.8,II,4.0,C1,,3.333 h,5 h,,No,https://ropewiki.com/Raspille,131.234,10 minutes,,46.319722222222,7.5561111111111,"['May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12926,Triege,Bas Valais,3.7,II,3.0,C,,2.5 h,4 h,,Yes,https://ropewiki.com/Triege,82.021,15 minutes,,46.105,6.9933333333333,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12598,Cugnasco (Lower),Monte Ceneri,3.7,II,3.0,C,,3 h,5.533 h,,No,https://ropewiki.com/Cugnasco_(Lower),147.638,0.5 minutes,,46.179722222222,8.9163888888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,18,18
18537,Froda (Lower),Leventina,4.1,III,4.0,C,,2 h,7 h,,No,https://ropewiki.com/Froda_(Lower),377.297,0.5 minutes,,46.351944444444,8.9861111111111,"['Jun', 'Jul', 'Aug', 'Sep']",0,14,14
12677,Moleno,Leventina,4.1,III,4.0,C1,,4.883 h,5 h,,No,https://ropewiki.com/Moleno,164.042,0 minutes,,46.260833333333,8.9625,"['Jun', 'Jul', 'Aug']",0,0,0
12552,Ambra (Upper),Leventina,3.7,III,4.0,C2,,5 h,6.417 h,,No,https://ropewiki.com/Ambra_(Upper),65.617,0 minutes,,46.331944444444,8.9033333333333,"['Jun', 'Jul', 'Aug', 'Sep', 'May', 'Oct']",0,2,2
12581,Choltalbach,Nidwalden,4.5,III,4.0,C2,X,4 h,5.45 h,,No,https://ropewiki.com/Choltalbach,114.829,,,46.958611111111,8.5258333333333,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
40996,Trummelbach IV,Interlaken,4.5,III,4.0,C,,4.167 h,5.167 h,,No,https://ropewiki.com/Trummelbach_IV,131.234,,,46.565833333333,7.9455555555556,,0,0,0
12887,Santisthur,Sankt Gallen,3.8,I,3.0,,,1 h,2.583 h,,No,https://ropewiki.com/Santisthur,49.213,,,47.203055555556,9.3113888888889,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12649,Isenthalbach,Uri,3.7,II,3.0,C,,3 h,4.2 h,,No,https://ropewiki.com/Isenthalbach,65.617,3 minutes,,46.915277777778,8.5863888888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12921,Tome (Lower),Maggia (Valle),3.7,I,3.0,C,,1.25 h,2 h,,No,https://ropewiki.com/Tome_(Lower),45.0,0 minutes,,46.380833333333,8.6683333333333,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,6
12927,Trodo,Monte Ceneri,3.9,III,3.0,C1,,3.75 h,6.783 h,,No,https://ropewiki.com/Trodo,114.829,20 minutes,,46.15,8.8972222222222,"['Jun', 'Jul', 'Aug', 'Sep']",0,18,18
12558,Barberine,Bas Valais,3.6,III,4.0,C1,,5 h,6.75 h,,Yes,https://ropewiki.com/Barberine,164.042,0 minutes,,46.054166666667,6.9405555555556,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12635,Gribbiasca,Leventina,3.8,II,4.0,C,R,2 h,3.083 h,,No,https://ropewiki.com/Gribbiasca,147.638,20 minutes,,46.451388888889,8.8238888888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12697,Parlitobel,Sankt Gallen,3.8,II,4.0,B,,3 h,3.583 h,,No,https://ropewiki.com/Parlitobel,164.042,0 minutes,,46.918888888889,9.3533333333333,"['Sep', 'Oct', 'Nov', 'Jun', 'Jul', 'Aug']",0,0,0
12708,Progero (Lower),Monte Ceneri,3.6,II,4.0,C1,,3 h,4.25 h,,No,https://ropewiki.com/Progero_(Lower),164.042,0 minutes,,46.176111111111,8.9433333333333,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12670,Malvaglia (Upper),Leventina,3.6,II,3.0,C1,,3 h,4 h,,No,https://ropewiki.com/Malvaglia_(Upper),65.617,20 minutes,,46.413888888889,8.9991666666667,"['Jun', 'Jul', 'Aug', 'Sep']",0,9,9
12651,Jolibach,Oberwallis,4.1,II,4.0,C,,3.75 h,4 h,,No,https://ropewiki.com/Jolibach,131.234,0.5 minutes,,46.317222222222,7.7866666666667,"['Aug', 'Sep', 'Oct']",0,0,0
12897,Schwarze Lutschine,Interlaken,4.1,II,4.0,C2,,3 h,3.75 h,,No,https://ropewiki.com/Schwarze_Lutschine,65.617,0 minutes,,46.626666666667,8.0825,['Nov'],0,0,0
12886,Sanetsch,Thun/Spiez,3.6,II,3.0,C1,,3 h,4.417 h,,No,https://ropewiki.com/Sanetsch,131.234,,,46.366944444444,7.2891666666667,"['Jul', 'Aug', 'Sep']",0,0,0
12673,Mayen,Bas Valais,3.5,II,3.0,B,,2.167 h,3 h,,No,https://ropewiki.com/Mayen,98.425,0.5 minutes,,46.312222222222,6.8822222222222,"['Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar']",0,0,0
12658,Lavandignas,Vorderrhein,3.7,III,4.0,C2,R,6.25 h,9.25 h,,No,https://ropewiki.com/Lavandignas,82.021,0 minutes,,46.876944444444,9.325,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12632,Grande Sup.,Maggia (Valle),3.5,III,4.0,C1,,4 h,5.583 h,,No,https://ropewiki.com/Grande_Sup.,131.234,0 minutes,,46.225,8.7652777777778,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12919,Ticinetto (Lower),Leventina,3.9,II,4.0,C2,,2.5 h,3 h,,Closed,https://ropewiki.com/Ticinetto_(Lower),114.829,0 minutes,,46.421111111111,8.8475,,0,0,0
12599,Cugnasco (Upper),Monte Ceneri,3.5,III,4.0,C2,R,3.833 h,5.533 h,,No,https://ropewiki.com/Cugnasco_(Upper),164.042,0.5 minutes,,46.189166666667,8.9166666666667,"['Jun', 'Jul', 'Aug', 'Sep']",0,18,18
12613,Fluaz,Vorderrhein,4.3,III,4.0,C1,X,7 h,8.417 h,,No,https://ropewiki.com/Fluaz,180.446,0 minutes,,46.847777777778,9.0733333333333,"['Oct', 'Nov', 'Sep']",0,0,0
12904,Soladino (Lower),Maggia (Valle),4.3,III,3.0,C,,3 h,10.617 h,,No,https://ropewiki.com/Soladino_(Lower),180.446,0 minutes,,46.282222222222,8.625,"['Jun', 'Jul', 'Aug', 'Sep']",0,25,25
12694,Osogna (Upper),Leventina,3.5,III,4.0,B,,,,,No,https://ropewiki.com/Osogna_(Upper),114.829,0 minutes,,46.321666666667,9.0122222222222,"['Jun', 'Jul', 'Aug', 'Sep']",0,0,0
12901,Sementina (Lower),Monte Ceneri,3.5,I,4.0,B,,2.25 h,,,No,https://ropewiki.com/Sementina_(Lower),295.276,10 minutes,,46.192222222222,8.9838888888889,"['Jun', 'Jul', 'Aug', 'Sep']",0,3,3
12878,Ronentobel,Rheintal + Prättigau,3.6,III,4.0,B,,5 h,6.667 h,,No,https://ropewiki.com/Ronentobel,98.425,5 minutes,,46.909444444444,9.6722222222222,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12916,Tenasses,Vaud,3.4,II,3.0,C,,2.667 h,3.25 h,,No,https://ropewiki.com/Tenasses,131.234,0 minutes,,46.488611111111,7.1288888888889,"['Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Mar']",0,0,0
12912,Talberggrabe,Thun/Spiez,3.9,I,4.0,C,,2.117 h,2.833 h,,No,https://ropewiki.com/Talberggrabe,65.617,0 minutes,,46.690555555556,7.4883333333333,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
12559,Barougia,Leventina,3.4,I,3.0,C1,,1 h,2.5 h,,No,https://ropewiki.com/Barougia,114.829,0 minutes,,46.409444444444,8.8511111111111,"['Jun', 'Jul', 'Aug']",0,0,0
12699,Petit Mont,Fribourg,3.5,I,3.0,C,,1.75 h,3 h,,No,https://ropewiki.com/Petit_Mont,114.829,0 minutes,,46.581944444444,7.2486111111111,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12606,Eistlenbach,Meiringen,3.7,I,4.0,B,,1 h,3.25 h,,No,https://ropewiki.com/Eistlenbach,114.829,0 minutes,,46.763333333333,8.085,,0,0,0
12928,Tschanonca,Vorderrhein,4.1,III,4.0,C2,,5 h,6.417 h,,No,https://ropewiki.com/Tschanonca,164.042,0 minutes,,46.885555555556,9.2758333333333,"['Jul', 'Aug', 'Sep']",0,0,0
12688,Navegna,Monte Ceneri,3.5,III,4.0,C1,,4.117 h,6.167 h,,No,https://ropewiki.com/Navegna,147.638,15 minutes,,46.185,8.8244444444444,"['Jun', 'Jul', 'Aug', 'Sep']",0,28,28
12680,Morcles,Vaud,3.6,III,4.0,B,X,4 h,7.3 h,,No,https://ropewiki.com/Morcles,393.701,15 minutes,,46.203611111111,7.0325,"['May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
12883,Salentse,Valais Central,3.6,III,4.0,C,R,4 h,5.167 h,,Yes,https://ropewiki.com/Salentse,180.446,0.5 minutes,,46.184722222222,7.1805555555556,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12891,Saxetbach (Middle),Interlaken,3.6,I,3.0,C,,0.95 h,1 h,,No,https://ropewiki.com/Saxetbach_(Middle),98.425,0 minutes,,46.644722222222,7.8419444444444,"['Sep', 'Oct', 'Nov', 'Jun', 'Jul', 'Aug']",0,0,0
12667,Maggia,Maggia (Valle),3.2,I,3.0,C1,,1 h,1.833 h,,No,https://ropewiki.com/Maggia,32.808,0 minutes,,46.189166666667,8.7561111111111,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12938,Val Tur,Rheintal + Prättigau,3.4,II,4.0,C,,2 h,3 h,,No,https://ropewiki.com/Val_Tur,262.467,,,46.898055555556,9.5711111111111,"['Mar', 'Apr', 'May']",0,0,0
12690,Oeschinenfalle (Upper),Thun/Spiez,4.3,IV,4.0,B,R,8 h,9 h,,No,https://ropewiki.com/Oeschinenfalle_(Upper),,0 minutes,,46.494722222222,7.74,"['Aug', 'Sep']",0,0,0
12703,Pissot,Vaud,3.2,II,4.0,C1,,2.667 h,3 h,,No,https://ropewiki.com/Pissot,32.808,20 minutes,,46.448888888889,7.1147222222222,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12573,Chenau de l'Envers,Jura Bernois,3.1,II,3.0,B,,2 h,3.3 h,,No,https://ropewiki.com/Chenau_de_l%27Envers,98.425,8 minutes,,47.170277777778,7.1069444444444,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,0,0
12660,Leyvra,Vaud,3.2,II,4.0,C,,2.583 h,3.333 h,,No,https://ropewiki.com/Leyvra,131.234,0 minutes,,46.494722222222,7.1358333333333,"['Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
12875,Rogne,Valais Central,3.2,II,3.0,B,,2 h,3 h,,No,https://ropewiki.com/Rogne,98.425,5 minutes,,46.2675,7.315,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12568,Buuschebach,Thun/Spiez,3.6,II,4.0,C1,,3 h,3.25 h,,No,https://ropewiki.com/Buuschebach,65.617,0 minutes,,46.678888888889,7.4811111111111,"['Sep', 'Oct', 'Nov']",0,0,0
12610,Fallenbach,Sankt Gallen,3.3,II,3.0,C1,,3 h,5.333 h,,No,https://ropewiki.com/Fallenbach,131.234,2 minutes,,47.149444444444,9.1480555555556,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12633,Grandvillard,Fribourg,3.3,I,4.0,C1,,1 h,2.167 h,,No,https://ropewiki.com/Grandvillard,98.425,0.5 minutes,,46.534722222222,7.0875,"['Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
12653,La Marive,Fribourg,3.3,I,3.0,C,,1 h,1.2 h,,No,https://ropewiki.com/La_Marive,65.617,0 minutes,,46.52,7.0452777777778,"['Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
12654,Ladral,Vorderrhein,3.4,III,4.0,C1,R,5.917 h,,,No,https://ropewiki.com/Ladral,82.021,0 minutes,,46.815,9.0777777777778,,0,0,0
12931,Tummlibach,Obwalden,3.8,II,4.0,C,,1.583 h,3.5 h,,No,https://ropewiki.com/Tummlibach,65.617,0 minutes,,46.826666666667,8.2777777777778,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12902,Serenello,Maggia (Valle),3.5,II,4.0,C,,2.583 h,3 h,,No,https://ropewiki.com/Serenello,164.042,0 minutes,,46.34,8.6486111111111,,0,0,0
12871,Reichenbach,Meiringen,4.1,II,4.0,C,R,4 h,4.1 h,,No,https://ropewiki.com/Reichenbach,164.042,6 minutes,,46.711944444444,8.18,"['Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr']",0,0,0
33040,Triftwasser,Meiringen,4.1,I,4.0,C,,2 h,,,No,https://ropewiki.com/Triftwasser,82.021,0 minutes,,46.718611111111,8.32,,0,0,0
12877,Rombach (Upper),Sankt Gallen,3.1,III,3.0,C,,4 h,9 h,,No,https://ropewiki.com/Rombach_(Upper),82.021,2.4 minutes,,47.151111111111,9.1380555555556,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12625,Gentalwasser,Meiringen,3.7,,3.0,C2,,,,,No,https://ropewiki.com/Gentalwasser,82.021,3 minutes,,46.7575,8.3125,['Sep'],0,0,0
12947,Wallbach,Thun/Spiez,3.4,II,3.0,C2,,1.667 h,3.75 h,,No,https://ropewiki.com/Wallbach,49.213,0 minutes,,46.453055555556,7.4177777777778,"['Sep', 'Oct']",0,0,0
12569,Camatschera,Vorderrhein,4.0,III,3.0,B,,6 h,,,No,https://ropewiki.com/Camatschera,147.638,0 minutes,,46.883611111111,9.31,,0,0,0
12930,Tscholboden,Glarus,4.0,III,4.0,B,R,5 h,6 h,,No,https://ropewiki.com/Tscholboden,328.084,2.6 minutes,,47.026388888889,9.0083333333333,"['Jul', 'Aug', 'Sep', 'Oct']",0,0,0
12580,Cholschlagerbach,Sankt Gallen,3.2,II,3.0,C1,,3.917 h,,,No,https://ropewiki.com/Cholschlagerbach,65.617,8.4 minutes,,47.056388888889,9.3777777777778,,0,0,0
12939,Valcosenz,Rheintal + Prättigau,3.2,I,3.0,B,,1 h,1.417 h,,No,https://ropewiki.com/Valcosenz,98.425,0 minutes,,46.925833333333,9.5305555555556,,0,0,0
12941,Valmola,Rheintal + Prättigau,3.2,I,4.0,A,,1 h,2.117 h,,No,https://ropewiki.com/Valmola,131.234,,,46.901388888889,9.5691666666667,,0,0,0
12638,Grosse Melchaa,Obwalden,3.6,II,3.0,C2,,4 h,4.167 h,,No,https://ropewiki.com/Grosse_Melchaa,49.213,3.7 minutes,,46.881111111111,8.2647222222222,,0,0,0
12895,Schwanderbach,Meiringen,3.6,II,3.0,C,,3 h,4.083 h,,No,https://ropewiki.com/Schwanderbach,98.425,0 minutes,,46.765277777778,8.0588888888889,,0,0,0
